"id","taxonID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","scientificName","acceptedNameUsage","parentNameUsage","namePublishedIn","namePublishedInYear","higherClassification","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","taxonRank","scientificNameAuthorship","taxonomicStatus","nomenclaturalStatus","modified","bibliographicCitation","references"
"7230","7230","130108","7226","","Lagenocarpus verticillatus (Spreng.) T.Koyama & Maguire","Cryptangium verticillatum (Spreng.) Vitta","Lagenocarpus Nees","Mem. New York Bot. Gard. 12(3): 49 1965","1965","Flora;Angiospermas;Cyperaceae Juss.;Lagenocarpus Nees;Lagenocarpus verticillatus (Spreng.) T.Koyama & Maguire","","","","Cyperaceae","Lagenocarpus","verticillatus","","ESPECIE","(Spreng.) T.Koyama & Maguire","SINONIMO","","2014-02-22 14:43:13.217","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7230"
"7231","7231","","100","","Lipocarpha R.Br.","","Cyperaceae Juss.","","","Flora;Angiospermas;Cyperaceae Juss.;Lipocarpha R.Br.","","","","Cyperaceae","Lipocarpha","","","GENERO","R.Br.","NOME_ACEITO","NOME_CORRETO","2014-06-17 06:03:36.278","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7231"
"7232","7232","","7231","52156","Lipocarpha micrantha (Vahl) G.C.Tucker","","Lipocarpha R.Br.","J. Arnold Arbor. : 68: 410 1987","1987","Flora;Angiospermas;Cyperaceae Juss.;Lipocarpha R.Br.;Lipocarpha micrantha (Vahl) G.C.Tucker","","","","Cyperaceae","Lipocarpha","micrantha","","ESPECIE","(Vahl) G.C.Tucker","NOME_ACEITO","NOME_CORRETO","2014-06-02 05:43:24.256","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7232"
"7233","7233","","100","","Machaerina Vahl","","Cyperaceae Juss.","","","Flora;Angiospermas;Cyperaceae Juss.;Machaerina Vahl","","","","Cyperaceae","Machaerina","","","GENERO","Vahl","NOME_ACEITO","NOME_CORRETO","2016-01-27 12:23:34.812","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7233"
"7234","7234","","7233","","Machaerina austrobrasiliensis M.T.Strong","","Machaerina Vahl","Novon 7: 317 1997","1997","Flora;Angiospermas;Cyperaceae Juss.;Machaerina Vahl;Machaerina austrobrasiliensis M.T.Strong","","","","Cyperaceae","Machaerina","austrobrasiliensis","","ESPECIE","M.T.Strong","NOME_ACEITO","NOME_CORRETO","2014-07-10 10:24:23.759","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7234"
"7235","7235","","7233","50455","Machaerina ensifolia (Boeckeler) T.Koyama","","Machaerina Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Machaerina Vahl;Machaerina ensifolia (Boeckeler) T.Koyama","","","","Cyperaceae","Machaerina","ensifolia","","ESPECIE","(Boeckeler) T.Koyama","NOME_ACEITO","NOME_CORRETO","2014-05-30 04:45:01.078","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7235"
"7236","7236","","7233","49220","Machaerina ficticia (Hemsl.) T.Koyama","","Machaerina Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Machaerina Vahl;Machaerina ficticia (Hemsl.) T.Koyama","","","","Cyperaceae","Machaerina","ficticia","","ESPECIE","(Hemsl.) T.Koyama","NOME_ACEITO","NOME_CORRETO","2014-05-30 04:45:15.422","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7236"
"7237","7237","","100","","Oxycaryum Nees","","Cyperaceae Juss.","","","Flora;Angiospermas;Cyperaceae Juss.;Oxycaryum Nees","","","","Cyperaceae","Oxycaryum","","","GENERO","Nees","NOME_ACEITO","NOME_CORRETO","2014-06-18 03:05:37.336","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7237"
"7238","7238","","7237","52055","Oxycaryum cubense (Poepp. & Kunth) Lye","","Oxycaryum Nees","","","Flora;Angiospermas;Cyperaceae Juss.;Oxycaryum Nees;Oxycaryum cubense (Poepp. & Kunth) Lye","","","","Cyperaceae","Oxycaryum","cubense","","ESPECIE","(Poepp. & Kunth) Lye","NOME_ACEITO","NOME_CORRETO","2014-06-02 05:40:46.7","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7238"
"7239","7239","","100","","Pleurostachys Brongn.","","Cyperaceae Juss.","","","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.","","","","Cyperaceae","Pleurostachys","","","GENERO","Brongn.","NOME_ACEITO","NOME_CORRETO","2014-09-24 12:53:18.392","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7239"
"7240","7240","130126","7239","","Pleurostachys angustifolia Boeckeler","Pleurostachys pilulifera Longhi-Wagner, Baldini & A.C. Araújo","Pleurostachys Brongn.","Beitr. Cyper. 2: 18 1890","1890","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys angustifolia Boeckeler","","","","Cyperaceae","Pleurostachys","angustifolia","","ESPECIE","Boeckeler","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","2014-05-29 09:55:05.834","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7240"
"7241","7241","","7239","51370","Pleurostachys beyrichii (Nees) Steud.","","Pleurostachys Brongn.","","","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys beyrichii (Nees) Steud.","","","","Cyperaceae","Pleurostachys","beyrichii","","ESPECIE","(Nees) Steud.","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:38:00.449","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7241"
"7242","7242","","7239","51680","Pleurostachys distichophylla (Boeckeler) C.B.Clarke","","Pleurostachys Brongn.","","","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys distichophylla (Boeckeler) C.B.Clarke","","","","Cyperaceae","Pleurostachys","distichophylla","","ESPECIE","(Boeckeler) C.B.Clarke","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:39:15.809","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7242"
"7243","7243","","7239","","Pleurostachys foliosa Kunth","","Pleurostachys Brongn.","Enum. Pl. [Kunth] 2: 284 1837","1837","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys foliosa Kunth","","","","Cyperaceae","Pleurostachys","foliosa","","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:43:17.808","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7243"
"7244","7244","","7239","","Pleurostachys gaudichaudii Brongn.","","Pleurostachys Brongn.","Voy. Monde , Phan.: 174 1833","1833","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys gaudichaudii Brongn.","","","","Cyperaceae","Pleurostachys","gaudichaudii","","ESPECIE","Brongn.","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:44:15.92","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7244"
"7245","7245","130126","7239","","Pleurostachys graminifolia Brongn.","Pleurostachys pilulifera Longhi-Wagner, Baldini & A.C. Araújo","Pleurostachys Brongn.","","","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys graminifolia Brongn.","","","","Cyperaceae","Pleurostachys","graminifolia","","ESPECIE","Brongn.","SINONIMO","","2014-05-29 09:48:16.005","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7245"
"7246","7246","","7239","","Pleurostachys macrantha Kunth","","Pleurostachys Brongn.","Enum. Pl. [Kunth] 2: 286 1837","1837","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys macrantha Kunth","","","","Cyperaceae","Pleurostachys","macrantha","","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:45:26.846","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7246"
"7247","7247","","7239","","Pleurostachys orbignyana Brongn.","","Pleurostachys Brongn.","Voy. Monde , Phan.: 175 1833","1833","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys orbignyana Brongn.","","","","Cyperaceae","Pleurostachys","orbignyana","","ESPECIE","Brongn.","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:47:19.474","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7247"
"7248","7248","","7239","","Pleurostachys puberula Boeckeler","","Pleurostachys Brongn.","Flora 63: 453 1880","1880","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys puberula Boeckeler","","","","Cyperaceae","Pleurostachys","puberula","","ESPECIE","Boeckeler","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:52:11.88","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7248"
"7249","7249","","7239","","Pleurostachys regnellii C.B.Clarke","","Pleurostachys Brongn.","Kew Bull., Addit. Ser. 8: 42 1908","1908","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys regnellii C.B.Clarke","","","","Cyperaceae","Pleurostachys","regnellii","","ESPECIE","C.B.Clarke","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:52:29.368","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7249"
"7250","7250","","7239","","Pleurostachys stricta Kunth","","Pleurostachys Brongn.","Enum. Pl. [Kunth] 2: 286 1837","1837","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys stricta Kunth","","","","Cyperaceae","Pleurostachys","stricta","","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:56:23.321","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7250"
"7251","7251","","7239","35130","Pleurostachys tenuiflora Brongn.","","Pleurostachys Brongn.","Voy. Monde , Phan.: 175 1833","1833","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys tenuiflora Brongn.","","","","Cyperaceae","Pleurostachys","tenuiflora","","ESPECIE","Brongn.","NOME_ACEITO","NOME_CORRETO","2014-06-03 04:57:43.226","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7251"
"7252","7252","","7239","","Pleurostachys urvillei Brongn.","","Pleurostachys Brongn.","Voy. Monde , Phan.: 178 1834","1834","Flora;Angiospermas;Cyperaceae Juss.;Pleurostachys Brongn.;Pleurostachys urvillei Brongn.","","","","Cyperaceae","Pleurostachys","urvillei","","ESPECIE","Brongn.","NOME_ACEITO","NOME_CORRETO","2014-06-03 05:01:40.764","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7252"
"7253","7253","","100","","Pycreus P.Beauv.","","Cyperaceae Juss.","","","Flora;Angiospermas;Cyperaceae Juss.;Pycreus P.Beauv.","","","","Cyperaceae","Pycreus","","","GENERO","P.Beauv.","NOME_ACEITO","NOME_CORRETO","2017-01-16 14:08:10.388","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7253"
"7254","7254","133952","7253","","Pycreus decumbens T.Koyama","Cyperus mundtii (Nees) Kunth","Pycreus P.Beauv.","Bull. Nation. Sci. Mus., B (Tokyo) 2: 167 1976","1976","Flora;Angiospermas;Cyperaceae Juss.;Pycreus P.Beauv.;Pycreus decumbens T.Koyama","","","","Cyperaceae","Pycreus","decumbens","","ESPECIE","T.Koyama","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","2014-08-27 11:23:21.312","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7254"
"7255","7255","","7253","17158","Pycreus lanceolatus (Poir.) C.B.Clarke","","Pycreus P.Beauv.","","","Flora;Angiospermas;Cyperaceae Juss.;Pycreus P.Beauv.;Pycreus lanceolatus (Poir.) C.B.Clarke","","","","Cyperaceae","Pycreus","lanceolatus","","ESPECIE","(Poir.) C.B.Clarke","NOME_ACEITO","NOME_CORRETO","2015-02-18 19:35:56.761","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7255"
"7256","7256","","7253","49763","Pycreus niger (Ruiz & Pav.) Cufod.","","Pycreus P.Beauv.","","","Flora;Angiospermas;Cyperaceae Juss.;Pycreus P.Beauv.;Pycreus niger (Ruiz & Pav.) Cufod.","","","","Cyperaceae","Pycreus","niger","","ESPECIE","(Ruiz & Pav.) Cufod.","NOME_ACEITO","NOME_CORRETO","2014-06-03 05:09:53.045","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7256"
"7257","7257","","7253","","Pycreus piceus Liebm.","","Pycreus P.Beauv.","Kew Bull., Addit. Ser. 8: 1 1908","1908","Flora;Angiospermas;Cyperaceae Juss.;Pycreus P.Beauv.;Pycreus piceus Liebm.","","","","Cyperaceae","Pycreus","piceus","","ESPECIE","Liebm.","NOME_ACEITO","NOME_CORRETO","2014-06-03 05:17:25.584","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7257"
"7258","7258","","100","","Rhynchospora Vahl","","Cyperaceae Juss.","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl","","","","Cyperaceae","Rhynchospora","","","GENERO","Vahl","NOME_ACEITO","NOME_CORRETO","2014-09-28 19:17:37.757","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7258"
"7259","7259","","7258","49017","Rhynchospora asperula (Nees) Steud.","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora asperula (Nees) Steud.","","","","Cyperaceae","Rhynchospora","asperula","","ESPECIE","(Nees) Steud.","NOME_ACEITO","NOME_CORRETO","2014-09-24 12:42:32.471","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7259"
"7260","7260","","7258","","Rhynchospora barrosiana Guagl.","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora barrosiana Guagl.","","","","Cyperaceae","Rhynchospora","barrosiana","","ESPECIE","Guagl.","NOME_ACEITO","NOME_CORRETO","2014-09-24 13:24:05.035","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7260"
"7261","7261","","7258","","Rhynchospora biflora Boeckeler","","Rhynchospora Vahl","Vidensk. Meddel. Dansk Natuhist. Foren. Kjøbenhavn 1871: 156 1871","1871","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora biflora Boeckeler","","","","Cyperaceae","Rhynchospora","biflora","","ESPECIE","Boeckeler","NOME_ACEITO","NOME_CORRETO","2014-09-28 19:43:11.184","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7261"
"7262","7262","","7258","","Rhynchospora breviuscula H.Pfeiff.","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora breviuscula H.Pfeiff.","","","","Cyperaceae","Rhynchospora","breviuscula","","ESPECIE","H.Pfeiff.","NOME_ACEITO","NOME_CORRETO","2014-09-24 14:36:45.157","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7262"
"7263","7263","","7258","","Rhynchospora brittonii Gale","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora brittonii Gale","","","","Cyperaceae","Rhynchospora","brittonii","","ESPECIE","Gale","NOME_ACEITO","NOME_CORRETO","2014-09-24 14:45:05.895","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7263"
"7264","7264","","7258","52031","Rhynchospora cephalotes (L.) Vahl","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora cephalotes (L.) Vahl","","","","Cyperaceae","Rhynchospora","cephalotes","","ESPECIE","(L.) Vahl","NOME_ACEITO","NOME_CORRETO","2014-09-13 10:02:52.675","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7264"
"7265","7265","","7258","50159","Rhynchospora ciliata (Vahl) Kük.","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora ciliata (Vahl) Kük.","","","","Cyperaceae","Rhynchospora","ciliata","","ESPECIE","(Vahl) Kük.","NOME_ACEITO","NOME_CORRETO","2015-02-18 19:51:53.464","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7265"
"7266","7266","28548","7258","","Rhynchospora coiifolia Boeckeler","Rhynchospora coriifolia Mart. ex Benth.","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora coiifolia Boeckeler","","","","Cyperaceae","Rhynchospora","coiifolia","","ESPECIE","Boeckeler","SINONIMO","VARIANTE_ORTOGRAFICA","2014-09-23 14:58:10.923","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7266"
"7267","7267","","7258","","Rhynchospora comata (Link) Roem. & Schult.","","Rhynchospora Vahl","Mant. 2: 50 1824","1824","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora comata (Link) Roem. & Schult.","","","","Cyperaceae","Rhynchospora","comata","","ESPECIE","(Link) Roem. & Schult.","NOME_ACEITO","NOME_CORRETO","2014-09-28 19:49:31.176","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7267"
"7268","7268","","7258","50754","Rhynchospora contracta (Nees) J.Raynal","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora contracta (Nees) J.Raynal","","","","Cyperaceae","Rhynchospora","contracta","","ESPECIE","(Nees) J.Raynal","NOME_ACEITO","NOME_CORRETO","2014-09-13 10:09:23.952","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7268"
"7269","7269","","7258","52053","Rhynchospora corymbosa (L.) Britton","","Rhynchospora Vahl","Trans. New York Acad. Sci. 11: 84 1892","1892","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora corymbosa (L.) Britton","","","","Cyperaceae","Rhynchospora","corymbosa","","ESPECIE","(L.) Britton","NOME_ACEITO","NOME_CORRETO","2014-09-28 20:01:01.945","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7269"
"7270","7270","","7258","51165","Rhynchospora cryptantha C.B.Clarke","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora cryptantha C.B.Clarke","","","","Cyperaceae","Rhynchospora","cryptantha","","ESPECIE","C.B.Clarke","NOME_ACEITO","NOME_CORRETO","2014-09-24 19:02:18.866","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7270"
"7271","7271","","7258","","Rhynchospora exaltata Kunth","","Rhynchospora Vahl","Enum. Pl. [Kunth] 2: 291 1837","1837","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora exaltata Kunth","","","","Cyperaceae","Rhynchospora","exaltata","","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","2014-09-28 20:24:02.182","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7271"
"7272","7272","35173","7258","","Rhynchospora floribunda Boeckeler","Rhynchospora glaziovii Boeckeler","Rhynchospora Vahl","Beitr. Cyper. 2: 27 1890","1890","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora floribunda Boeckeler","","","","Cyperaceae","Rhynchospora","floribunda","","ESPECIE","Boeckeler","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","2014-04-24 11:08:52.368","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7272"
